0.0179	99	42434	 42218	 42218	 0	 0.0000 3173
0.0172	96	42434	 42218	 42218	 0	 0.0000 3048
0.0053	100	42434	 42218	 42218	 0	 0.0000 887
0.0110	100	42434	 42218	 42218	 0	 0.0000 1382
0.0066	100	42434	 42218	 42218	 0	 0.0000 1112
0.0064	100	42434	 42218	 42218	 0	 0.0000 1071
0.0060	100	42434	 42218	 42218	 0	 0.0000 1008
0.0061	100	42434	 42218	 42218	 0	 0.0000 1047
0.0342	93	42434	 42218	 42218	 0	 0.0000 6170
0.0036	100	42434	 42218	 42218	 0	 0.0000 585
0.0135	96	42434	 42218	 42218	 0	 0.0000 2353
0.0046	100	42434	 42218	 42218	 0	 0.0000 696
0.0364	88	42434	 42218	 42218	 0	 0.0000 6596
0.0113	100	42434	 42218	 42218	 0	 0.0000 1894
0.0064	100	42434	 42218	 42218	 0	 0.0000 1048
0.0120	100	42434	 42218	 42218	 0	 0.0000 2096
0.0159	100	42434	 42218	 42218	 0	 0.0000 2789
0.0193	93	42434	 42218	 42218	 0	 0.0000 3434
0.0078	100	42434	 42218	 42218	 0	 0.0000 1326
0.0085	100	42434	 42218	 42218	 0	 0.0000 1380
0.0093	100	42434	 42218	 42218	 0	 0.0000 1614
0.0179	99	42434	 42218	 42218	 0	 0.0000 3156
0.0259	92	42434	 42218	 42218	 0	 0.0000 4499
0.0046	100	42434	 42218	 42218	 0	 0.0000 740
0.0138	97	42434	 42218	 42218	 0	 0.0000 2414
0.0757	87	42434	 42218	 42218	 0	 0.0000 13812
0.0159	100	42434	 42218	 42218	 0	 0.0000 2739
0.0100	100	42434	 42218	 42218	 0	 0.0000 1671
0.0072	100	42434	 42218	 42218	 0	 0.0000 1216
0.0179	91	42434	 42218	 42218	 0	 0.0000 3158
