15.9482	113	110306	 110086	 110015	 71	 0.0645 1000000
15.8652	108	110306	 110086	 110017	 69	 0.0627 1000000
15.8590	114	110306	 110086	 110033	 53	 0.0481 1000000
16.0864	112	110306	 110086	 110017	 69	 0.0627 1000000
15.8873	113	110306	 110086	 110017	 69	 0.0627 1000000
15.9019	102	110306	 110086	 110017	 69	 0.0627 1000000
15.9685	109	110306	 110086	 110059	 27	 0.0245 1000000
15.9189	110	110306	 110086	 110015	 71	 0.0645 1000000
15.9854	109	110306	 110086	 110028	 58	 0.0527 1000000
15.8509	103	110306	 110086	 110037	 49	 0.0445 1000000
15.8947	111	110306	 110086	 110059	 27	 0.0245 1000000
15.9492	115	110306	 110086	 110023	 63	 0.0572 1000000
15.8770	117	110306	 110086	 110059	 27	 0.0245 1000000
16.0282	110	110306	 110086	 110015	 71	 0.0645 1000000
15.9152	107	110306	 110086	 110023	 63	 0.0572 1000000
15.9510	110	110306	 110086	 110059	 27	 0.0245 1000000
15.8535	104	110306	 110086	 110023	 63	 0.0572 1000000
15.9631	114	110306	 110086	 110059	 27	 0.0245 1000000
15.8219	109	110306	 110086	 110017	 69	 0.0627 1000000
15.9297	111	110306	 110086	 110023	 63	 0.0572 1000000
15.9330	112	110306	 110086	 110023	 63	 0.0572 1000000
16.1751	111	110306	 110086	 110023	 63	 0.0572 1000000
15.9278	107	110306	 110086	 110023	 63	 0.0572 1000000
15.8439	107	110306	 110086	 110023	 63	 0.0572 1000000
16.0382	113	110306	 110086	 110015	 71	 0.0645 1000000
15.9221	118	110306	 110086	 110028	 58	 0.0527 1000000
15.8850	100	110306	 110086	 110037	 49	 0.0445 1000000
15.9310	101	110306	 110086	 110037	 49	 0.0445 1000000
16.0137	106	110306	 110086	 110023	 63	 0.0572 1000000
15.9529	109	110306	 110086	 110017	 69	 0.0627 1000000
