1624.4429	98	61263	 61000	 61000	 0	 0.0000 95039118
1704.0335	97	61263	 61000	 60989	 11	 0.0180 100000000
1704.2215	90	61263	 61000	 60989	 11	 0.0180 100000000
1706.8683	92	61263	 61000	 60989	 11	 0.0180 100000000
1709.6329	98	61263	 61000	 60989	 11	 0.0180 100000000
1705.3836	93	61263	 61000	 60989	 11	 0.0180 100000000
1711.5018	93	61263	 61000	 60989	 11	 0.0180 100000000
1706.9515	99	61263	 61000	 60989	 11	 0.0180 100000000
1704.1941	99	61263	 61000	 60989	 11	 0.0180 100000000
1708.2514	99	61263	 61000	 60989	 11	 0.0180 100000000
1705.1832	96	61263	 61000	 60989	 11	 0.0180 100000000
1706.6936	98	61263	 61000	 60989	 11	 0.0180 100000000
1706.9491	93	61263	 61000	 60989	 11	 0.0180 100000000
1703.4378	97	61263	 61000	 60989	 11	 0.0180 100000000
1704.3763	94	61263	 61000	 60989	 11	 0.0180 100000000
1703.6262	100	61263	 61000	 60989	 11	 0.0180 100000000
1706.0978	99	61263	 61000	 60989	 11	 0.0180 100000000
342.9183	99	61263	 61000	 61000	 0	 0.0000 20171455
347.9889	100	61263	 61000	 61000	 0	 0.0000 20318753
490.3487	97	61263	 61000	 61000	 0	 0.0000 28751978
1711.8476	95	61263	 61000	 60989	 11	 0.0180 100000000
1706.7578	98	61263	 61000	 60989	 11	 0.0180 100000000
1711.1076	97	61263	 61000	 60989	 11	 0.0180 100000000
1708.9351	94	61263	 61000	 60989	 11	 0.0180 100000000
1711.8241	96	61263	 61000	 60989	 11	 0.0180 100000000
270.6049	97	61263	 61000	 61000	 0	 0.0000 15812610
1706.2960	96	61263	 61000	 60989	 11	 0.0180 100000000
1135.7344	98	61263	 61000	 61000	 0	 0.0000 66345856
1706.0405	98	61263	 61000	 60989	 11	 0.0180 100000000
1707.1167	98	61263	 61000	 60989	 11	 0.0180 100000000
