0.4509	68	22964	 22635	 22635	 0	 0.0000 61340
1.2452	69	22964	 22635	 22635	 0	 0.0000 170250
0.5787	73	22964	 22635	 22635	 0	 0.0000 76608
0.4838	70	22964	 22635	 22635	 0	 0.0000 65132
0.2362	70	22964	 22635	 22635	 0	 0.0000 31759
0.8379	67	22964	 22635	 22635	 0	 0.0000 113694
0.5746	72	22964	 22635	 22635	 0	 0.0000 77619
0.6512	67	22964	 22635	 22635	 0	 0.0000 88155
0.3634	70	22964	 22635	 22635	 0	 0.0000 49208
1.5630	67	22964	 22635	 22635	 0	 0.0000 214414
0.7208	74	22964	 22635	 22635	 0	 0.0000 98002
0.8722	68	22964	 22635	 22635	 0	 0.0000 116714
0.3465	80	22964	 22635	 22635	 0	 0.0000 46724
0.5884	68	22964	 22635	 22635	 0	 0.0000 80886
0.5690	68	22964	 22635	 22635	 0	 0.0000 77843
1.4727	66	22964	 22635	 22635	 0	 0.0000 199358
2.8270	66	22964	 22635	 22635	 0	 0.0000 380975
0.5328	73	22964	 22635	 22635	 0	 0.0000 70929
0.3946	72	22964	 22635	 22635	 0	 0.0000 51733
1.4505	69	22964	 22635	 22635	 0	 0.0000 199000
0.4375	73	22964	 22635	 22635	 0	 0.0000 59844
0.2001	100	22964	 22635	 22635	 0	 0.0000 22263
2.1850	71	22964	 22635	 22635	 0	 0.0000 298809
0.7610	66	22964	 22635	 22635	 0	 0.0000 103298
0.8333	72	22964	 22635	 22635	 0	 0.0000 113449
1.7944	68	22964	 22635	 22635	 0	 0.0000 246574
0.3201	69	22964	 22635	 22635	 0	 0.0000 44447
0.4763	73	22964	 22635	 22635	 0	 0.0000 63018
1.3680	71	22964	 22635	 22635	 0	 0.0000 181894
1.5388	68	22964	 22635	 22635	 0	 0.0000 205125
