61.3705	112	301021	 300572	 300341	 231	 0.0769 1000000
61.5636	138	301021	 300572	 300389	 183	 0.0609 1000000
61.7412	138	301021	 300572	 300425	 147	 0.0489 1000000
62.3040	124	301021	 300572	 300437	 135	 0.0449 1000000
62.3794	141	301021	 300572	 300499	 73	 0.0243 1000000
61.4614	126	301021	 300572	 300462	 110	 0.0366 1000000
61.8888	140	301021	 300572	 300467	 105	 0.0349 1000000
61.4252	124	301021	 300572	 300467	 105	 0.0349 1000000
61.7962	129	301021	 300572	 300387	 185	 0.0615 1000000
61.7576	142	301021	 300572	 300438	 134	 0.0446 1000000
61.8676	132	301021	 300572	 300442	 130	 0.0433 1000000
61.6119	118	301021	 300572	 300426	 146	 0.0486 1000000
61.2972	131	301021	 300572	 300377	 195	 0.0649 1000000
62.0403	120	301021	 300572	 300451	 121	 0.0403 1000000
61.1793	126	301021	 300572	 300415	 157	 0.0522 1000000
61.7266	129	301021	 300572	 300404	 168	 0.0559 1000000
61.6355	134	301021	 300572	 300451	 121	 0.0403 1000000
61.7030	131	301021	 300572	 300466	 106	 0.0353 1000000
62.2092	130	301021	 300572	 300445	 127	 0.0423 1000000
61.5558	131	301021	 300572	 300431	 141	 0.0469 1000000
61.3552	125	301021	 300572	 300477	 95	 0.0316 1000000
61.5838	132	301021	 300572	 300429	 143	 0.0476 1000000
61.3884	128	301021	 300572	 300379	 193	 0.0642 1000000
62.2937	136	301021	 300572	 300476	 96	 0.0319 1000000
61.0659	122	301021	 300572	 300445	 127	 0.0423 1000000
61.5284	128	301021	 300572	 300424	 148	 0.0492 1000000
61.7429	123	301021	 300572	 300433	 139	 0.0462 1000000
61.4469	128	301021	 300572	 300459	 113	 0.0376 1000000
61.2511	119	301021	 300572	 300438	 134	 0.0446 1000000
62.7178	127	301021	 300572	 300389	 183	 0.0609 1000000
