0.0680	100	23088	 22772	 22772	 0	 0.0000 7366
0.0170	100	23088	 22772	 22772	 0	 0.0000 2279
0.1136	68	23088	 22772	 22772	 0	 0.0000 15731
0.0115	100	23088	 22772	 22772	 0	 0.0000 1556
0.2126	68	23088	 22772	 22772	 0	 0.0000 29514
0.0823	100	23088	 22772	 22772	 0	 0.0000 11461
0.0809	100	23088	 22772	 22772	 0	 0.0000 11225
0.6263	64	23088	 22772	 22772	 0	 0.0000 87927
0.0286	100	23088	 22772	 22772	 0	 0.0000 2899
0.0102	100	23088	 22772	 22772	 0	 0.0000 1366
0.8541	66	23088	 22772	 22772	 0	 0.0000 119126
0.1028	75	23088	 22772	 22772	 0	 0.0000 14248
0.1374	100	23088	 22772	 22772	 0	 0.0000 19180
0.0702	100	23088	 22772	 22772	 0	 0.0000 9628
1.5913	64	23088	 22772	 22772	 0	 0.0000 222911
0.3690	68	23088	 22772	 22772	 0	 0.0000 51513
0.2563	73	23088	 22772	 22772	 0	 0.0000 35721
0.3098	70	23088	 22772	 22772	 0	 0.0000 43142
0.0266	100	23088	 22772	 22772	 0	 0.0000 2915
0.0165	100	23088	 22772	 22772	 0	 0.0000 2223
0.0056	100	23088	 22772	 22772	 0	 0.0000 694
0.2892	68	23088	 22772	 22772	 0	 0.0000 39947
0.0256	100	23088	 22772	 22772	 0	 0.0000 3431
0.0280	100	23088	 22772	 22772	 0	 0.0000 3735
0.4876	70	23088	 22772	 22772	 0	 0.0000 67473
0.0572	100	23088	 22772	 22772	 0	 0.0000 7145
0.0856	100	23088	 22772	 22772	 0	 0.0000 11532
0.0528	100	23088	 22772	 22772	 0	 0.0000 7118
0.4315	72	23088	 22772	 22772	 0	 0.0000 58444
0.8339	70	23088	 22772	 22772	 0	 0.0000 115550
