25.6036	108	218283	 218215	 218177	 38	 0.0174 1000000
25.8753	104	218283	 218215	 218178	 37	 0.0170 1000000
25.7295	110	218283	 218215	 218181	 34	 0.0156 1000000
25.7559	102	218283	 218215	 218178	 37	 0.0170 1000000
25.8314	102	218283	 218215	 218176	 39	 0.0179 1000000
25.6604	102	218283	 218215	 218193	 22	 0.0101 1000000
25.9879	107	218283	 218215	 218190	 25	 0.0115 1000000
25.8636	102	218283	 218215	 218174	 41	 0.0188 1000000
25.6981	110	218283	 218215	 218190	 25	 0.0115 1000000
25.7893	107	218283	 218215	 218189	 26	 0.0119 1000000
25.9785	111	218283	 218215	 218177	 38	 0.0174 1000000
25.6778	102	218283	 218215	 218180	 35	 0.0160 1000000
25.8519	103	218283	 218215	 218169	 46	 0.0211 1000000
25.8099	104	218283	 218215	 218171	 44	 0.0202 1000000
25.9136	96	218283	 218215	 218177	 38	 0.0174 1000000
26.0802	107	218283	 218215	 218177	 38	 0.0174 1000000
25.7823	103	218283	 218215	 218193	 22	 0.0101 1000000
25.7903	103	218283	 218215	 218176	 39	 0.0179 1000000
25.7365	100	218283	 218215	 218177	 38	 0.0174 1000000
25.8500	108	218283	 218215	 218177	 38	 0.0174 1000000
25.7839	97	218283	 218215	 218180	 35	 0.0160 1000000
25.8183	102	218283	 218215	 218155	 60	 0.0275 1000000
26.0919	109	218283	 218215	 218169	 46	 0.0211 1000000
25.7828	102	218283	 218215	 218160	 55	 0.0252 1000000
25.6301	101	218283	 218215	 218169	 46	 0.0211 1000000
25.6988	111	218283	 218215	 218190	 25	 0.0115 1000000
25.6784	108	218283	 218215	 218181	 34	 0.0156 1000000
25.7895	105	218283	 218215	 218190	 25	 0.0115 1000000
26.0504	101	218283	 218215	 218171	 44	 0.0202 1000000
25.6737	99	218283	 218215	 218184	 31	 0.0142 1000000
