0.0120	100	59269	 58978	 58978	 0	 0.0000 1792
0.0212	99	59269	 58978	 58978	 0	 0.0000 3067
0.0292	93	59269	 58978	 58978	 0	 0.0000 4134
0.0382	87	59269	 58978	 58978	 0	 0.0000 5709
0.0164	99	59269	 58978	 58978	 0	 0.0000 2445
0.0231	96	59269	 58978	 58978	 0	 0.0000 3422
0.0124	100	59269	 58978	 58978	 0	 0.0000 1867
0.0400	89	59269	 58978	 58978	 0	 0.0000 5967
0.0231	100	59269	 58978	 58978	 0	 0.0000 1866
0.0137	100	59269	 58978	 58978	 0	 0.0000 2072
0.0151	100	59269	 58978	 58978	 0	 0.0000 2275
0.0346	94	59269	 58978	 58978	 0	 0.0000 5282
0.0323	94	59269	 58978	 58978	 0	 0.0000 4959
0.0304	95	59269	 58978	 58978	 0	 0.0000 4503
0.0076	100	59269	 58978	 58978	 0	 0.0000 1133
0.0360	87	59269	 58978	 58978	 0	 0.0000 5427
0.0380	87	59269	 58978	 58978	 0	 0.0000 5957
0.0271	97	59269	 58978	 58978	 0	 0.0000 4144
0.0125	100	59269	 58978	 58978	 0	 0.0000 1808
0.0281	94	59269	 58978	 58978	 0	 0.0000 4262
0.0254	91	59269	 58978	 58978	 0	 0.0000 3910
0.0092	100	59269	 58978	 58978	 0	 0.0000 1391
0.0494	92	59269	 58978	 58978	 0	 0.0000 7086
0.0321	91	59269	 58978	 58978	 0	 0.0000 4020
0.0245	98	59269	 58978	 58978	 0	 0.0000 3780
0.0140	99	59269	 58978	 58978	 0	 0.0000 2090
0.0125	100	59269	 58978	 58978	 0	 0.0000 1837
0.0250	96	59269	 58978	 58978	 0	 0.0000 3508
0.0363	95	59269	 58978	 58978	 0	 0.0000 5580
0.6273	67	59269	 58978	 58978	 0	 0.0000 93191
