0.0093	100	24538	 24274	 24274	 0	 0.0000 1488
0.0194	100	24538	 24274	 24274	 0	 0.0000 1070
0.0062	100	24538	 24274	 24274	 0	 0.0000 963
0.0146	100	24538	 24274	 24274	 0	 0.0000 2047
0.0039	100	24538	 24274	 24274	 0	 0.0000 595
0.0442	100	24538	 24274	 24274	 0	 0.0000 7338
0.0095	100	24538	 24274	 24274	 0	 0.0000 1476
0.0146	100	24538	 24274	 24274	 0	 0.0000 2373
0.0139	100	24538	 24274	 24274	 0	 0.0000 2279
0.0173	100	24538	 24274	 24274	 0	 0.0000 1706
0.0131	100	24538	 24274	 24274	 0	 0.0000 2107
0.0461	100	24538	 24274	 24274	 0	 0.0000 7623
0.0066	100	24538	 24274	 24274	 0	 0.0000 395
0.0367	100	24538	 24274	 24274	 0	 0.0000 6140
0.0156	100	24538	 24274	 24274	 0	 0.0000 2574
0.0114	100	24538	 24274	 24274	 0	 0.0000 1829
0.0789	100	24538	 24274	 24274	 0	 0.0000 9929
0.0197	100	24538	 24274	 24274	 0	 0.0000 3231
0.0055	100	24538	 24274	 24274	 0	 0.0000 863
0.0078	100	24538	 24274	 24274	 0	 0.0000 1205
0.0151	100	24538	 24274	 24274	 0	 0.0000 887
0.0116	100	24538	 24274	 24274	 0	 0.0000 1847
0.0662	100	24538	 24274	 24274	 0	 0.0000 9223
0.0123	100	24538	 24274	 24274	 0	 0.0000 1957
0.0077	100	24538	 24274	 24274	 0	 0.0000 1200
0.0096	100	24538	 24274	 24274	 0	 0.0000 1543
0.0035	100	24538	 24274	 24274	 0	 0.0000 474
0.0208	100	24538	 24274	 24274	 0	 0.0000 3439
0.0070	100	24538	 24274	 24274	 0	 0.0000 375
0.0214	100	24538	 24274	 24274	 0	 0.0000 3522
