0.4092	81	24884	 24613	 24613	 0	 0.0000 71063
0.2276	100	24884	 24613	 24613	 0	 0.0000 39451
0.0722	100	24884	 24613	 24613	 0	 0.0000 12425
0.0231	100	24884	 24613	 24613	 0	 0.0000 3856
0.0246	100	24884	 24613	 24613	 0	 0.0000 3100
0.0887	100	24884	 24613	 24613	 0	 0.0000 14245
0.0122	100	24884	 24613	 24613	 0	 0.0000 2061
0.0690	100	24884	 24613	 24613	 0	 0.0000 10626
0.0758	100	24884	 24613	 24613	 0	 0.0000 12164
0.2150	100	24884	 24613	 24613	 0	 0.0000 35876
0.1860	100	24884	 24613	 24613	 0	 0.0000 28796
0.0255	100	24884	 24613	 24613	 0	 0.0000 4287
0.1690	100	24884	 24613	 24613	 0	 0.0000 29009
0.4090	77	24884	 24613	 24613	 0	 0.0000 66681
0.0180	100	24884	 24613	 24613	 0	 0.0000 2954
0.0280	100	24884	 24613	 24613	 0	 0.0000 4389
0.1141	100	24884	 24613	 24613	 0	 0.0000 19620
0.1162	100	24884	 24613	 24613	 0	 0.0000 19736
0.0112	100	24884	 24613	 24613	 0	 0.0000 1699
0.0180	100	24884	 24613	 24613	 0	 0.0000 3056
0.0814	100	24884	 24613	 24613	 0	 0.0000 13575
0.0650	100	24884	 24613	 24613	 0	 0.0000 10960
0.0443	100	24884	 24613	 24613	 0	 0.0000 7578
0.3403	72	24884	 24613	 24613	 0	 0.0000 57170
0.3089	100	24884	 24613	 24613	 0	 0.0000 47394
0.0906	100	24884	 24613	 24613	 0	 0.0000 13406
0.1038	100	24884	 24613	 24613	 0	 0.0000 17776
0.2290	79	24884	 24613	 24613	 0	 0.0000 38230
0.2142	100	24884	 24613	 24613	 0	 0.0000 36958
0.2289	100	24884	 24613	 24613	 0	 0.0000 37941
