0.0289	99	60986	 60633	 60633	 0	 0.0000 4564
0.0914	77	60986	 60633	 60633	 0	 0.0000 14574
0.0741	83	60986	 60633	 60633	 0	 0.0000 11891
0.1698	69	60986	 60633	 60633	 0	 0.0000 26420
0.0429	91	60986	 60633	 60633	 0	 0.0000 6819
0.1295	80	60986	 60633	 60633	 0	 0.0000 19240
0.1127	73	60986	 60633	 60633	 0	 0.0000 17894
0.0863	74	60986	 60633	 60633	 0	 0.0000 13771
0.1046	73	60986	 60633	 60633	 0	 0.0000 15442
0.1178	79	60986	 60633	 60633	 0	 0.0000 18713
0.0902	84	60986	 60633	 60633	 0	 0.0000 14340
0.0521	85	60986	 60633	 60633	 0	 0.0000 8318
0.1192	82	60986	 60633	 60633	 0	 0.0000 16255
0.0910	78	60986	 60633	 60633	 0	 0.0000 14499
0.1644	77	60986	 60633	 60633	 0	 0.0000 26175
0.0445	89	60986	 60633	 60633	 0	 0.0000 6734
0.0661	87	60986	 60633	 60633	 0	 0.0000 10496
0.0616	86	60986	 60633	 60633	 0	 0.0000 9789
0.0969	73	60986	 60633	 60633	 0	 0.0000 15519
0.0608	88	60986	 60633	 60633	 0	 0.0000 9402
0.0584	85	60986	 60633	 60633	 0	 0.0000 9263
0.0605	93	60986	 60633	 60633	 0	 0.0000 9630
0.0683	85	60986	 60633	 60633	 0	 0.0000 10870
0.1141	76	60986	 60633	 60633	 0	 0.0000 16599
0.0661	85	60986	 60633	 60633	 0	 0.0000 10565
0.0760	91	60986	 60633	 60633	 0	 0.0000 12149
0.0976	82	60986	 60633	 60633	 0	 0.0000 14464
0.0828	80	60986	 60633	 60633	 0	 0.0000 13100
0.0532	83	60986	 60633	 60633	 0	 0.0000 7770
0.0690	84	60986	 60633	 60633	 0	 0.0000 10895
