35.2062	68	155210	 155075	 155075	 0	 0.0000 2866013
44.5842	71	155210	 155075	 155075	 0	 0.0000 3625055
37.5243	72	155210	 155075	 155075	 0	 0.0000 3040258
61.9880	73	155210	 155075	 155075	 0	 0.0000 5040248
41.8322	73	155210	 155075	 155075	 0	 0.0000 3350681
30.0280	79	155210	 155075	 155075	 0	 0.0000 2431596
52.8266	74	155210	 155075	 155075	 0	 0.0000 4271634
32.8782	71	155210	 155075	 155075	 0	 0.0000 2656718
22.0588	72	155210	 155075	 155075	 0	 0.0000 1791468
12.4069	80	155210	 155075	 155075	 0	 0.0000 1008660
105.5468	76	155210	 155075	 155075	 0	 0.0000 8541754
29.1274	72	155210	 155075	 155075	 0	 0.0000 2365275
75.0106	76	155210	 155075	 155075	 0	 0.0000 6064888
8.0796	74	155210	 155075	 155075	 0	 0.0000 658393
16.0527	78	155210	 155075	 155075	 0	 0.0000 1309439
52.1821	74	155210	 155075	 155075	 0	 0.0000 4240347
12.8017	72	155210	 155075	 155075	 0	 0.0000 1044947
78.7794	70	155210	 155075	 155075	 0	 0.0000 6382275
61.1928	69	155210	 155075	 155075	 0	 0.0000 4945597
30.5405	72	155210	 155075	 155075	 0	 0.0000 2484990
65.7156	73	155210	 155075	 155075	 0	 0.0000 5252492
4.5484	78	155210	 155075	 155075	 0	 0.0000 370334
30.1939	74	155210	 155075	 155075	 0	 0.0000 2459308
41.9348	70	155210	 155075	 155075	 0	 0.0000 3352478
62.2316	71	155210	 155075	 155075	 0	 0.0000 5053390
64.3593	75	155210	 155075	 155075	 0	 0.0000 5216842
112.9033	70	155210	 155075	 155075	 0	 0.0000 9149534
56.0065	73	155210	 155075	 155075	 0	 0.0000 4512366
121.8338	68	155210	 155075	 155075	 0	 0.0000 9891856
104.0142	74	155210	 155075	 155075	 0	 0.0000 8403091
