235.2778	91	120643	 120568	 120568	 0	 0.0000 8750499
109.0109	96	120643	 120568	 120568	 0	 0.0000 4018397
0.7252	118	120643	 120568	 120568	 0	 0.0000 26901
16.0670	100	120643	 120568	 120568	 0	 0.0000 600781
234.2788	97	120643	 120568	 120568	 0	 0.0000 8696690
438.8987	91	120643	 120568	 120568	 0	 0.0000 16350689
19.3637	100	120643	 120568	 120568	 0	 0.0000 723029
13.0319	100	120643	 120568	 120568	 0	 0.0000 484362
139.2029	94	120643	 120568	 120568	 0	 0.0000 5202302
164.1959	93	120643	 120568	 120568	 0	 0.0000 6124237
430.2826	92	120643	 120568	 120568	 0	 0.0000 16001425
162.0757	93	120643	 120568	 120568	 0	 0.0000 6003836
21.3160	102	120643	 120568	 120568	 0	 0.0000 791220
199.3907	94	120643	 120568	 120568	 0	 0.0000 7422445
1.7974	121	120643	 120568	 120568	 0	 0.0000 66257
10.5242	98	120643	 120568	 120568	 0	 0.0000 389254
471.7289	91	120643	 120568	 120568	 0	 0.0000 17454879
196.4601	98	120643	 120568	 120568	 0	 0.0000 7276790
5.6909	104	120643	 120568	 120568	 0	 0.0000 211807
16.9067	101	120643	 120568	 120568	 0	 0.0000 624060
4.2633	110	120643	 120568	 120568	 0	 0.0000 155825
147.3251	95	120643	 120568	 120568	 0	 0.0000 5483313
160.0595	96	120643	 120568	 120568	 0	 0.0000 5962222
245.3338	94	120643	 120568	 120568	 0	 0.0000 9103943
64.8801	93	120643	 120568	 120568	 0	 0.0000 2390772
339.6798	96	120643	 120568	 120568	 0	 0.0000 12552361
187.8267	92	120643	 120568	 120568	 0	 0.0000 6988429
490.1109	89	120643	 120568	 120568	 0	 0.0000 18231566
623.6451	93	120643	 120568	 120568	 0	 0.0000 23140735
539.6783	90	120643	 120568	 120568	 0	 0.0000 19945991
