5.6309	101	57106	 56457	 56457	 0	 0.0000 183950
6.9577	101	57106	 56457	 56457	 0	 0.0000 229321
16.3609	99	57106	 56457	 56457	 0	 0.0000 536977
9.8701	98	57106	 56457	 56457	 0	 0.0000 327124
4.2875	105	57106	 56457	 56457	 0	 0.0000 142063
5.1305	104	57106	 56457	 56457	 0	 0.0000 168423
5.2682	97	57106	 56457	 56457	 0	 0.0000 173615
8.9741	99	57106	 56457	 56457	 0	 0.0000 293967
14.1822	103	57106	 56457	 56457	 0	 0.0000 466895
12.6309	108	57106	 56457	 56457	 0	 0.0000 410863
13.9740	121	57106	 56457	 56457	 0	 0.0000 457080
30.3551	107	57106	 56457	 56392	 65	 0.1151 1000000
8.3956	102	57106	 56457	 56457	 0	 0.0000 275744
13.3521	104	57106	 56457	 56457	 0	 0.0000 438437
30.5064	112	57106	 56457	 56392	 65	 0.1151 1000000
30.6706	105	57106	 56457	 56392	 65	 0.1151 1000000
30.5097	99	57106	 56457	 56392	 65	 0.1151 1000000
30.4285	109	57106	 56457	 56392	 65	 0.1151 1000000
29.1227	109	57106	 56457	 56457	 0	 0.0000 951268
11.9394	105	57106	 56457	 56457	 0	 0.0000 391466
13.8887	100	57106	 56457	 56457	 0	 0.0000 455893
23.4203	94	57106	 56457	 56457	 0	 0.0000 771000
2.2919	103	57106	 56457	 56457	 0	 0.0000 74709
30.5188	108	57106	 56457	 56392	 65	 0.1151 1000000
12.7154	100	57106	 56457	 56457	 0	 0.0000 419029
7.0678	101	57106	 56457	 56457	 0	 0.0000 230930
10.5708	96	57106	 56457	 56457	 0	 0.0000 344345
30.4976	105	57106	 56457	 56392	 65	 0.1151 1000000
24.9628	105	57106	 56457	 56457	 0	 0.0000 817522
25.3609	100	57106	 56457	 56457	 0	 0.0000 834404
