7.5689	117	109211	 108932	 108932	 0	 0.0000 472010
4.9263	122	109211	 108932	 108932	 0	 0.0000 307500
11.8528	114	109211	 108932	 108932	 0	 0.0000 741372
8.8242	115	109211	 108932	 108932	 0	 0.0000 553510
16.0022	119	109211	 108932	 108885	 47	 0.0431 1000000
16.1136	121	109211	 108932	 108899	 33	 0.0303 1000000
2.8937	112	109211	 108932	 108932	 0	 0.0000 180517
15.3686	119	109211	 108932	 108932	 0	 0.0000 953693
4.8388	119	109211	 108932	 108932	 0	 0.0000 301426
15.9832	114	109211	 108932	 108899	 33	 0.0303 1000000
16.0210	117	109211	 108932	 108885	 47	 0.0431 1000000
11.1015	122	109211	 108932	 108932	 0	 0.0000 694204
16.0229	120	109211	 108932	 108899	 33	 0.0303 1000000
16.0565	120	109211	 108932	 108899	 33	 0.0303 1000000
16.1157	104	109211	 108932	 108887	 45	 0.0413 1000000
7.1114	122	109211	 108932	 108932	 0	 0.0000 443661
2.6359	122	109211	 108932	 108932	 0	 0.0000 165682
8.1789	129	109211	 108932	 108932	 0	 0.0000 509866
12.0887	118	109211	 108932	 108932	 0	 0.0000 753482
8.0417	122	109211	 108932	 108932	 0	 0.0000 504101
15.9895	114	109211	 108932	 108896	 36	 0.0330 1000000
16.1862	117	109211	 108932	 108899	 33	 0.0303 1000000
3.6179	115	109211	 108932	 108932	 0	 0.0000 224924
16.0109	119	109211	 108932	 108899	 33	 0.0303 1000000
16.1162	115	109211	 108932	 108899	 33	 0.0303 1000000
15.2545	116	109211	 108932	 108932	 0	 0.0000 952047
16.0496	118	109211	 108932	 108887	 45	 0.0413 1000000
14.0768	123	109211	 108932	 108932	 0	 0.0000 878348
11.3229	121	109211	 108932	 108932	 0	 0.0000 708939
16.0273	108	109211	 108932	 108899	 33	 0.0303 1000000
