30.1754	114	57177	 56614	 56471	 143	 0.2526 1000000
30.3595	100	57177	 56614	 56445	 169	 0.2985 1000000
30.2347	108	57177	 56614	 56553	 61	 0.1077 1000000
30.1874	101	57177	 56614	 56553	 61	 0.1077 1000000
30.5185	89	57177	 56614	 56418	 196	 0.3462 1000000
30.1627	97	57177	 56614	 56553	 61	 0.1077 1000000
30.3417	84	57177	 56614	 56445	 169	 0.2985 1000000
30.3376	103	57177	 56614	 56553	 61	 0.1077 1000000
30.1029	100	57177	 56614	 56553	 61	 0.1077 1000000
30.2695	98	57177	 56614	 56553	 61	 0.1077 1000000
30.2009	105	57177	 56614	 56553	 61	 0.1077 1000000
30.2706	90	57177	 56614	 56418	 196	 0.3462 1000000
30.1114	99	57177	 56614	 56445	 169	 0.2985 1000000
30.3051	93	57177	 56614	 56461	 153	 0.2703 1000000
30.1299	95	57177	 56614	 56457	 157	 0.2773 1000000
30.4586	104	57177	 56614	 56553	 61	 0.1077 1000000
30.0621	106	57177	 56614	 56505	 109	 0.1925 1000000
30.1489	94	57177	 56614	 56553	 61	 0.1077 1000000
30.1834	93	57177	 56614	 56553	 61	 0.1077 1000000
30.1846	112	57177	 56614	 56553	 61	 0.1077 1000000
30.7684	110	57177	 56614	 56553	 61	 0.1077 1000000
30.1992	96	57177	 56614	 56553	 61	 0.1077 1000000
30.2126	104	57177	 56614	 56553	 61	 0.1077 1000000
30.1205	101	57177	 56614	 56505	 109	 0.1925 1000000
30.2931	95	57177	 56614	 56461	 153	 0.2703 1000000
30.1796	110	57177	 56614	 56493	 121	 0.2137 1000000
30.3215	89	57177	 56614	 56418	 196	 0.3462 1000000
30.1825	109	57177	 56614	 56553	 61	 0.1077 1000000
30.2739	105	57177	 56614	 56553	 61	 0.1077 1000000
30.1811	92	57177	 56614	 56505	 109	 0.1925 1000000
