11.1360	78	41616	 41062	 41038	 24	 0.0584 1000000
11.2218	76	41616	 41062	 41024	 38	 0.0925 1000000
11.2046	75	41616	 41062	 41038	 24	 0.0584 1000000
11.2693	76	41616	 41062	 41038	 24	 0.0584 1000000
7.1934	75	41616	 41062	 41062	 0	 0.0000 642726
11.2151	78	41616	 41062	 41038	 24	 0.0584 1000000
11.2228	73	41616	 41062	 41038	 24	 0.0584 1000000
11.3060	76	41616	 41062	 41038	 24	 0.0584 1000000
11.1574	77	41616	 41062	 41038	 24	 0.0584 1000000
10.5379	73	41616	 41062	 41062	 0	 0.0000 939971
11.1417	75	41616	 41062	 41038	 24	 0.0584 1000000
11.1655	77	41616	 41062	 41038	 24	 0.0584 1000000
5.3611	71	41616	 41062	 41062	 0	 0.0000 480065
11.1445	72	41616	 41062	 41038	 24	 0.0584 1000000
11.3578	77	41616	 41062	 41038	 24	 0.0584 1000000
11.1562	75	41616	 41062	 41038	 24	 0.0584 1000000
11.2074	77	41616	 41062	 41038	 24	 0.0584 1000000
11.1799	79	41616	 41062	 41024	 38	 0.0925 1000000
11.1622	76	41616	 41062	 41038	 24	 0.0584 1000000
11.2198	76	41616	 41062	 41038	 24	 0.0584 1000000
2.5792	73	41616	 41062	 41062	 0	 0.0000 231484
11.1583	76	41616	 41062	 41038	 24	 0.0584 1000000
11.1684	78	41616	 41062	 41038	 24	 0.0584 1000000
11.1807	75	41616	 41062	 41038	 24	 0.0584 1000000
11.2069	74	41616	 41062	 41038	 24	 0.0584 1000000
11.3059	74	41616	 41062	 41038	 24	 0.0584 1000000
11.1747	73	41616	 41062	 41038	 24	 0.0584 1000000
11.2253	74	41616	 41062	 41038	 24	 0.0584 1000000
11.3236	81	41616	 41062	 41038	 24	 0.0584 1000000
11.2230	78	41616	 41062	 41038	 24	 0.0584 1000000
